time_s,max_T_C,min_T_C,max_abs_dTdt_C_per_min,conv_ramp
17226,298.481,108.497,81.2922,8.24831e-05
17232,298.457,108.517,81.1341,8.25071e-05
17238,298.368,108.594,81.2038,8.25134e-05
17244,298.345,108.614,81.0419,8.25374e-05
17250,298.256,108.691,81.1155,8.25437e-05
17256,298.233,108.711,80.9498,8.25677e-05
17262,298.144,108.788,81.0272,8.2574e-05
17268,298.12,108.808,80.8578,8.2598e-05
17274,298.031,108.885,80.9389,8.26043e-05
17280,298.008,108.905,80.7659,8.26284e-05
17286,297.919,108.982,80.8507,8.26347e-05
17292,297.896,109.002,80.674,8.26587e-05
17298,297.807,109.078,80.7626,8.2665e-05
17304,297.784,109.098,80.5821,8.26891e-05
17310,297.695,109.175,80.6745,8.26954e-05
17316,297.672,109.195,80.4904,8.27195e-05
17322,297.583,109.272,80.5864,8.27257e-05
17328,297.56,109.292,80.3987,8.27499e-05
17334,297.471,109.369,80.4985,8.27561e-05
17340,297.448,109.389,80.3071,8.27803e-05
17346,297.359,109.465,80.4105,8.27865e-05
17352,297.336,109.485,80.2155,8.28107e-05
17358,297.247,109.562,80.3226,8.28169e-05
17364,297.224,109.582,80.124,8.28411e-05
17370,297.135,109.659,80.2348,8.28474e-05
17376,297.112,109.679,80.0325,8.28715e-05
17382,297.024,109.755,80.147,8.28778e-05
17388,297.001,109.775,79.9412,8.2902e-05
17394,296.912,109.852,80.0593,8.29082e-05
17400,296.889,109.872,79.8498,8.29324e-05
17406,296.8,109.948,79.9716,8.29387e-05
17412,296.777,109.968,79.7586,8.29629e-05
17418,296.688,110.045,79.8839,8.29692e-05
17424,296.665,110.065,79.6674,8.29934e-05
17430,296.577,110.141,79.7964,8.29996e-05
17436,296.554,110.161,79.5763,8.30239e-05
17442,296.465,110.238,79.7088,8.30301e-05
17448,296.442,110.258,79.4852,8.30544e-05
17454,296.354,110.334,79.6213,8.30606e-05
17460,296.331,110.354,79.3942,8.30849e-05
17466,296.242,110.431,79.5339,8.30912e-05
17472,296.219,110.451,79.3032,8.31154e-05
17478,296.131,110.527,79.4465,8.31217e-05
17484,296.108,110.547,79.2123,8.3146e-05
17490,296.019,110.624,79.3592,8.31522e-05
17496,295.997,110.643,79.1215,8.31765e-05
17502,295.908,110.72,79.2719,8.31828e-05
17508,295.885,110.74,79.0307,8.32071e-05
17514,295.797,110.816,79.1846,8.32133e-05
17520,295.774,110.836,78.94,8.32377e-05
17526,295.685,110.912,79.0974,8.32439e-05
17532,295.663,110.932,78.8494,8.32683e-05
17538,295.574,111.009,79.0103,8.32745e-05
17544,295.552,111.028,78.7588,8.32989e-05
17550,295.463,111.105,78.9232,8.33051e-05
17556,295.44,111.124,78.6683,8.33295e-05
17562,295.352,111.201,78.8361,8.33357e-05
17568,295.329,111.221,78.5778,8.33601e-05
17574,295.241,111.297,78.7491,8.33664e-05
17580,295.218,111.317,78.4874,8.33908e-05
17586,295.13,111.393,78.6622,8.3397e-05
17592,295.107,111.413,78.397,8.34214e-05
17598,295.019,111.489,78.5753,8.34276e-05
17604,294.996,111.509,78.3091,8.34521e-05
17610,294.908,111.585,78.4884,8.34583e-05
17616,294.886,111.605,78.2223,8.34827e-05
17622,294.797,111.681,78.4016,8.3489e-05
17628,294.775,111.701,78.1356,8.35134e-05
17634,294.686,111.777,78.3148,8.35197e-05
17640,294.664,111.797,78.049,8.35441e-05
17646,294.576,111.873,78.2281,8.35504e-05
17652,294.553,111.893,77.9623,8.35748e-05
17658,294.465,111.969,78.1414,8.35811e-05
17664,294.442,111.989,77.8758,8.36056e-05
17670,294.354,112.065,78.0548,8.36118e-05
17676,294.332,112.085,77.7892,8.36363e-05
17682,294.243,112.161,77.9682,8.36425e-05
17688,294.221,112.18,77.7028,8.3667e-05
17694,294.133,112.257,77.8817,8.36733e-05
17700,294.111,112.276,77.6163,8.36978e-05
17706,294.022,112.353,77.7952,8.3704e-05
17712,294,112.372,77.5299,8.37286e-05
17718,293.912,112.448,77.7088,8.37348e-05
17724,293.89,112.468,77.4436,8.37594e-05
17730,293.801,112.544,77.6224,8.37656e-05
17736,293.779,112.563,77.3573,8.37902e-05
17742,293.691,112.64,77.536,8.37964e-05
17748,293.669,112.659,77.2711,8.3821e-05
17754,293.581,112.736,77.4497,8.38272e-05
17760,293.558,112.755,77.1849,8.38518e-05
17766,293.47,112.831,77.3635,8.3858e-05
17772,293.448,112.85,77.0987,8.38826e-05
17778,293.36,112.927,77.2773,8.38888e-05
17784,293.338,112.946,77.0126,8.39134e-05
17790,293.25,113.022,77.1911,8.39196e-05
17796,293.228,113.042,76.9265,8.39443e-05
17802,293.14,113.118,77.105,8.39505e-05
17808,293.118,113.137,76.8405,8.39752e-05
17814,293.03,113.213,77.0189,8.39814e-05
17820,293.008,113.233,76.7545,8.4006e-05
17826,292.92,113.309,76.9329,8.40122e-05
17832,292.897,113.328,76.6686,8.40369e-05
17838,292.81,113.404,76.8469,8.40431e-05
17844,292.787,113.423,76.5827,8.40678e-05
17850,292.7,113.5,76.761,8.4074e-05
17856,292.678,113.519,76.4969,8.40987e-05
17862,292.59,113.595,76.6751,8.41049e-05
17868,292.568,113.614,76.4111,8.41297e-05
17874,292.48,113.691,76.5893,8.41359e-05
17880,292.458,113.71,76.3253,8.41606e-05
17886,292.37,113.786,76.5035,8.41668e-05
17892,292.348,113.805,76.2396,8.41916e-05
17898,292.26,113.881,76.4177,8.41977e-05
17904,292.238,113.9,76.154,8.42225e-05
17910,292.15,113.976,76.332,8.42287e-05
17916,292.128,113.995,76.0684,8.42535e-05
17922,292.041,114.072,76.2463,8.42597e-05
17928,292.019,114.091,75.9828,8.42845e-05
17934,291.931,114.167,76.1607,8.42906e-05
17940,291.909,114.186,75.8973,8.43155e-05
17946,291.821,114.262,76.0751,8.43216e-05
17952,291.8,114.281,75.8118,8.43465e-05
17958,291.712,114.357,75.9896,8.43526e-05
17964,291.69,114.376,75.7263,8.43775e-05
17970,291.602,114.452,75.9041,8.43836e-05
17976,291.581,114.471,75.6409,8.44085e-05
17982,291.493,114.547,75.8187,8.44147e-05
17988,291.471,114.566,75.5556,8.44396e-05
17994,291.384,114.642,75.7332,8.44457e-05
18000,291.362,114.661,75.4703,8.44706e-05
18006,291.274,114.737,75.6479,8.44768e-05
18012,291.253,114.756,75.385,8.45017e-05
18018,291.165,114.832,75.5626,8.45078e-05
18024,291.143,114.851,75.2998,8.45327e-05
18030,291.056,114.927,75.4773,8.45389e-05
18036,291.034,114.946,75.2146,8.45638e-05
18042,290.946,115.022,75.3921,8.457e-05
18048,290.925,115.041,75.1295,8.45949e-05
18054,290.837,115.117,75.3069,8.46011e-05
18060,290.816,115.136,75.0444,8.4626e-05
18066,290.728,115.212,75.2217,8.46322e-05
18072,290.707,115.23,74.9593,8.46572e-05
18078,290.619,115.306,75.1366,8.46633e-05
18084,290.598,115.325,74.8743,8.46883e-05
18090,290.51,115.401,75.0516,8.46944e-05
18096,290.489,115.42,74.7894,8.47195e-05
18102,290.401,115.496,74.9666,8.47256e-05
18108,290.38,115.515,74.7044,8.47506e-05
18114,290.292,115.591,74.8816,8.47567e-05
18120,290.271,115.609,74.6196,8.47818e-05
18126,290.183,115.685,74.7967,8.47879e-05
18132,290.162,115.704,74.5347,8.4813e-05
18138,290.074,115.78,74.7118,8.48191e-05
18144,290.053,115.798,74.4499,8.48442e-05
18150,289.966,115.874,74.627,8.48503e-05
18156,289.944,115.893,74.3652,8.48754e-05
18162,289.857,115.969,74.5421,8.48815e-05
18168,289.836,115.988,74.2805,8.49066e-05
18174,289.748,116.063,74.4574,8.49127e-05
18180,289.727,116.082,74.1958,8.49378e-05
18186,289.64,116.158,74.3727,8.49439e-05
18192,289.618,116.176,74.1112,8.4969e-05
18198,289.531,116.252,74.288,8.49752e-05
18204,289.51,116.271,74.0266,8.50003e-05
18210,289.422,116.347,74.2034,8.50064e-05
18216,289.401,116.365,73.9421,8.50316e-05
18222,289.314,116.441,74.1188,8.50377e-05
18228,289.293,116.46,73.8576,8.50628e-05
18234,289.205,116.536,74.0342,8.50689e-05
18240,289.184,116.554,73.7731,8.50941e-05
18246,289.097,116.63,73.9497,8.51002e-05
18252,289.076,116.648,73.6887,8.51254e-05
18258,288.989,116.724,73.8653,8.51315e-05
18264,288.968,116.742,73.6043,8.51567e-05
18270,288.88,116.818,73.7808,8.51628e-05
18276,288.859,116.837,73.52,8.5188e-05
18282,288.772,116.913,73.6965,8.51941e-05
18288,288.751,116.931,73.4357,8.52194e-05
18294,288.664,117.007,73.6121,8.52255e-05
18300,288.643,117.025,73.3514,8.52507e-05
18306,288.556,117.101,73.5278,8.52568e-05
18312,288.535,117.119,73.2672,8.52821e-05
18318,288.448,117.195,73.4436,8.52882e-05
18324,288.427,117.213,73.1831,8.53134e-05
18330,288.34,117.289,73.3593,8.53195e-05
18336,288.319,117.307,73.0989,8.53448e-05
18342,288.232,117.383,73.2752,8.53509e-05
18348,288.211,117.401,73.0148,8.53762e-05
18354,288.124,117.477,73.191,8.53823e-05
18360,288.103,117.495,72.9308,8.54076e-05
18366,288.016,117.571,73.1069,8.54137e-05
18372,287.995,117.589,72.8468,8.5439e-05
18378,287.908,117.665,73.0229,8.54451e-05
18384,287.887,117.683,72.7628,8.54704e-05
18390,287.8,117.759,72.9389,8.54765e-05
18396,287.779,117.777,72.6789,8.55019e-05
18402,287.692,117.853,72.8549,8.5508e-05
18408,287.671,117.871,72.595,8.55333e-05
18414,287.584,117.947,72.771,8.55394e-05
18420,287.564,117.965,72.5112,8.55648e-05
18426,287.477,118.04,72.6871,8.55709e-05
18432,287.456,118.058,72.4274,8.55963e-05
18438,287.369,118.134,72.6032,8.56023e-05
18444,287.348,118.152,72.3436,8.56277e-05
18450,287.261,118.228,72.5194,8.56338e-05
18456,287.241,118.246,72.2599,8.56592e-05
18462,287.154,118.321,72.4356,8.56653e-05
18468,287.133,118.339,72.1762,8.56907e-05
18474,287.046,118.415,72.3519,8.56968e-05
18480,287.026,118.433,72.0925,8.57223e-05
18486,286.939,118.509,72.2682,8.57283e-05
18492,286.918,118.527,72.0089,8.57538e-05
18498,286.832,118.602,72.1845,8.57598e-05
18504,286.811,118.62,71.9254,8.57853e-05
18510,286.724,118.696,72.1009,8.57914e-05
18516,286.704,118.714,71.8419,8.58169e-05
18522,286.617,118.789,72.0174,8.58229e-05
18528,286.596,118.807,71.7584,8.58484e-05
18534,286.51,118.883,71.9338,8.58545e-05
18540,286.489,118.901,71.6749,8.588e-05
18546,286.403,118.976,71.8503,8.58861e-05
18552,286.382,118.994,71.5915,8.59116e-05
18558,286.295,119.07,71.7669,8.59176e-05
18564,286.275,119.087,71.5082,8.59432e-05
18570,286.188,119.163,71.6835,8.59492e-05
18576,286.168,119.181,71.4248,8.59748e-05
18582,286.081,119.256,71.6001,8.59808e-05
18588,286.061,119.274,71.3415,8.60064e-05
18594,285.974,119.35,71.5168,8.60125e-05
18600,285.954,119.367,71.2583,8.6038e-05
18606,285.867,119.443,71.4335,8.60441e-05
18612,285.847,119.461,71.1751,8.60697e-05
18618,285.76,119.536,71.3502,8.60757e-05
18624,285.74,119.554,71.0919,8.61013e-05
18630,285.653,119.629,71.267,8.61074e-05
18636,285.633,119.647,71.0088,8.6133e-05
18642,285.547,119.722,71.1838,8.6139e-05
18648,285.526,119.74,70.9257,8.61647e-05
18654,285.44,119.815,71.1007,8.61707e-05
18660,285.42,119.833,70.8426,8.61964e-05
18666,285.333,119.909,71.0176,8.62024e-05
18672,285.313,119.926,70.7596,8.62281e-05
18678,285.226,120.002,70.9345,8.62341e-05
18684,285.206,120.019,70.6766,8.62598e-05
18690,285.12,120.095,70.8515,8.62658e-05
18696,285.1,120.112,70.5937,8.62915e-05
18702,285.013,120.188,70.7685,8.62975e-05
18708,284.993,120.205,70.5108,8.63232e-05
18714,284.907,120.28,70.6855,8.63293e-05
18720,284.886,120.298,70.4279,8.6355e-05
18726,284.8,120.373,70.6026,8.6361e-05
18732,284.78,120.391,70.3451,8.63867e-05
18738,284.694,120.466,70.5198,8.63928e-05
18744,284.674,120.484,70.2623,8.64185e-05
18750,284.587,120.559,70.4369,8.64245e-05
18756,284.567,120.577,70.1796,8.64503e-05
18762,284.481,120.652,70.3541,8.64563e-05
18768,284.461,120.669,70.0969,8.64821e-05
18774,284.375,120.745,70.2714,8.64881e-05
18780,284.355,120.762,70.0142,8.65139e-05
18786,284.268,120.837,70.1887,8.65199e-05
18792,284.248,120.855,69.9316,8.65457e-05
18798,284.162,120.93,70.106,8.65517e-05
18804,284.142,120.947,69.849,8.65775e-05
18810,284.056,121.023,70.0233,8.65835e-05
18816,284.036,121.04,69.7664,8.66094e-05
18822,283.95,121.115,69.9407,8.66154e-05
18828,283.93,121.133,69.6839,8.66412e-05
18834,283.844,121.208,69.8582,8.66472e-05
18840,283.824,121.225,69.6014,8.66731e-05
18846,283.738,121.3,69.7756,8.66791e-05
18852,283.718,121.318,69.519,8.6705e-05
18858,283.632,121.393,69.6932,8.67109e-05
18864,283.612,121.41,69.4366,8.67368e-05
18870,283.526,121.485,69.6107,8.67428e-05
18876,283.506,121.503,69.3542,8.67687e-05
18882,283.42,121.578,69.5283,8.67747e-05
18888,283.4,121.595,69.2719,8.68006e-05
18894,283.314,121.67,69.4459,8.68066e-05
18900,283.295,121.687,69.1896,8.68326e-05
18906,283.209,121.762,69.3636,8.68385e-05
18912,283.189,121.78,69.1073,8.68645e-05
18918,283.103,121.855,69.2813,8.68705e-05
18924,283.083,121.872,69.0251,8.68964e-05
18930,282.997,121.947,69.199,8.69024e-05
18936,282.977,121.964,68.9429,8.69284e-05
18942,282.892,122.039,69.1168,8.69343e-05
18948,282.872,122.056,68.8608,8.69603e-05
18954,282.786,122.131,69.0346,8.69663e-05
18960,282.766,122.148,68.7787,8.69923e-05
18966,282.68,122.223,68.9524,8.69983e-05
18972,282.661,122.241,68.6966,8.70243e-05
18978,282.575,122.316,68.8703,8.70303e-05
18984,282.555,122.333,68.6146,8.70563e-05
18990,282.47,122.408,68.7882,8.70622e-05
18996,282.45,122.425,68.5326,8.70883e-05
19002,282.364,122.5,68.7062,8.70943e-05
19008,282.345,122.517,68.4506,8.71203e-05
19014,282.259,122.592,68.6242,8.71263e-05
19020,282.239,122.609,68.3687,8.71524e-05
19026,282.154,122.684,68.5422,8.71583e-05
19032,282.134,122.701,68.2868,8.71844e-05
19038,282.048,122.776,68.4603,8.71903e-05
19044,282.029,122.793,68.205,8.72165e-05
19050,281.943,122.868,68.3784,8.72224e-05
19056,281.924,122.885,68.1231,8.72485e-05
19062,281.838,122.959,68.2965,8.72545e-05
19068,281.818,122.976,68.0414,8.72806e-05
19074,281.733,123.051,68.2147,8.72865e-05
19080,281.713,123.068,67.9596,8.73127e-05
19086,281.628,123.143,68.1329,8.73186e-05
19092,281.608,123.16,67.8779,8.73448e-05
19098,281.523,123.235,68.0512,8.73507e-05
19104,281.503,123.252,67.7963,8.73769e-05
19110,281.418,123.326,67.9694,8.73828e-05
19116,281.398,123.343,67.7146,8.7409e-05
19122,281.313,123.418,67.8878,8.74149e-05
19128,281.294,123.435,67.633,8.74411e-05
19134,281.208,123.51,67.8061,8.74471e-05
19140,281.189,123.527,67.5515,8.74733e-05
19146,281.103,123.601,67.7245,8.74792e-05
19152,281.084,123.618,67.47,8.75055e-05
19158,280.998,123.693,67.643,8.75114e-05
19164,280.979,123.71,67.3885,8.75376e-05
19170,280.894,123.784,67.5614,8.75435e-05
19176,280.874,123.801,67.307,8.75698e-05
19182,280.789,123.876,67.4799,8.75757e-05
19188,280.77,123.893,67.2256,8.7602e-05
19194,280.684,123.967,67.3985,8.76079e-05
19200,280.665,123.984,67.1442,8.76342e-05
19206,280.58,124.059,67.317,8.76401e-05
19212,280.561,124.075,67.0629,8.76664e-05
19218,280.475,124.15,67.2357,8.76723e-05
19224,280.456,124.167,66.9816,8.76986e-05
19230,280.371,124.241,67.1543,8.77045e-05
19236,280.352,124.258,66.9003,8.77309e-05
19242,280.266,124.333,67.073,8.77368e-05
19248,280.247,124.349,66.8191,8.77631e-05
19254,280.162,124.424,66.9917,8.7769e-05
19260,280.143,124.441,66.7379,8.77954e-05
19266,280.058,124.515,66.9105,8.78013e-05
19272,280.039,124.532,66.6567,8.78276e-05
19278,279.953,124.606,66.8292,8.78335e-05
19284,279.934,124.623,66.5756,8.78599e-05
19290,279.849,124.698,66.7481,8.78658e-05
19296,279.83,124.714,66.4945,8.78922e-05
19302,279.745,124.789,66.6669,8.78981e-05
19308,279.726,124.805,66.4134,8.79245e-05
19314,279.641,124.88,66.5858,8.79304e-05
19320,279.622,124.896,66.3324,8.79568e-05
19326,279.537,124.971,66.5048,8.79627e-05
19332,279.518,124.987,66.2514,8.79892e-05
19338,279.433,125.062,66.4237,8.7995e-05
19344,279.414,125.078,66.1705,8.80215e-05
19350,279.329,125.153,66.3427,8.80274e-05
19356,279.31,125.169,66.0896,8.80539e-05
19362,279.225,125.244,66.2618,8.80597e-05
19368,279.206,125.26,66.0087,8.80862e-05
19374,279.121,125.334,66.1808,8.80921e-05
19380,279.102,125.351,65.9278,8.81186e-05
19386,279.017,125.425,66.0999,8.81245e-05
19392,278.998,125.442,65.847,8.8151e-05
19398,278.913,125.516,66.0191,8.81568e-05
19404,278.894,125.532,65.7663,8.81834e-05
19410,278.809,125.607,65.9383,8.81892e-05
19416,278.791,125.623,65.6855,8.82158e-05
19422,278.706,125.698,65.8575,8.82216e-05
19428,278.687,125.714,65.6048,8.82482e-05
19434,278.602,125.788,65.7767,8.8254e-05
19440,278.583,125.805,65.5241,8.82806e-05
19446,278.498,125.879,65.696,8.82865e-05
19452,278.48,125.895,65.4435,8.83131e-05
19458,278.395,125.97,65.6153,8.83189e-05
19464,278.376,125.986,65.3629,8.83455e-05
19470,278.291,126.06,65.5347,8.83514e-05
19476,278.273,126.076,65.2823,8.8378e-05
19482,278.188,126.151,65.4541,8.83838e-05
19488,278.169,126.167,65.2018,8.84105e-05
19494,278.084,126.241,65.3735,8.84163e-05
19500,278.066,126.257,65.1213,8.8443e-05
19506,277.981,126.332,65.2929,8.84488e-05
19512,277.962,126.348,65.0408,8.84755e-05
19518,277.877,126.422,65.2124,8.84813e-05
19524,277.859,126.438,64.9604,8.8508e-05
19530,277.774,126.512,65.132,8.85138e-05
19536,277.756,126.529,64.88,8.85405e-05
19542,277.671,126.603,65.0515,8.85463e-05
19548,277.652,126.619,64.7997,8.8573e-05
19554,277.568,126.693,64.9711,8.85788e-05
19560,277.549,126.709,64.7193,8.86056e-05
19566,277.465,126.783,64.8907,8.86114e-05
19572,277.446,126.799,64.6391,8.86381e-05
19578,277.361,126.873,64.8104,8.86439e-05
19584,277.343,126.89,64.5588,8.86707e-05
19590,277.258,126.964,64.7301,8.86765e-05
19596,277.24,126.98,64.4786,8.87033e-05
19602,277.155,127.054,64.6498,8.87091e-05
19608,277.137,127.07,64.3984,8.87358e-05
19614,277.052,127.144,64.5696,8.87417e-05
19620,277.034,127.16,64.3182,8.87684e-05
19626,276.949,127.234,64.4894,8.87742e-05
19632,276.931,127.25,64.2381,8.88011e-05
19638,276.847,127.324,64.4092,8.88069e-05
19644,276.828,127.34,64.158,8.88337e-05
19650,276.744,127.414,64.3291,8.88395e-05
19656,276.726,127.43,64.078,8.88663e-05
19662,276.641,127.504,64.249,8.88721e-05
19668,276.623,127.52,63.998,8.8899e-05
19674,276.538,127.594,64.169,8.89048e-05
19680,276.52,127.61,63.918,8.89316e-05
19686,276.436,127.684,64.0889,8.89374e-05
19692,276.417,127.7,63.838,8.89643e-05
19698,276.333,127.774,64.0089,8.89701e-05
19704,276.315,127.789,63.7581,8.8997e-05
19710,276.23,127.863,63.929,8.90028e-05
19716,276.212,127.879,63.6783,8.90297e-05
19722,276.128,127.953,63.849,8.90354e-05
19728,276.11,127.969,63.5984,8.90624e-05
19734,276.025,128.043,63.7691,8.90681e-05
19740,276.007,128.059,63.5186,8.90951e-05
19746,275.923,128.133,63.6893,8.91009e-05
19752,275.905,128.148,63.4388,8.91278e-05
19758,275.82,128.222,63.6095,8.91336e-05
19764,275.802,128.238,63.3591,8.91605e-05
19770,275.718,128.312,63.5297,8.91663e-05
19776,275.7,128.328,63.2794,8.91933e-05
19782,275.616,128.401,63.4499,8.91991e-05
19788,275.598,128.417,63.1997,8.92261e-05
19794,275.513,128.491,63.3702,8.92318e-05
19800,275.496,128.507,63.12,8.92588e-05
19806,275.411,128.58,63.2905,8.92646e-05
19812,275.393,128.596,63.0404,8.92916e-05
19818,275.309,128.67,63.2108,8.92974e-05
19824,275.291,128.686,62.9609,8.93244e-05
19830,275.207,128.759,63.1312,8.93302e-05
19836,275.189,128.775,62.8813,8.93572e-05
19842,275.105,128.849,63.0516,8.9363e-05
19848,275.087,128.864,62.8018,8.939e-05
19854,275.003,128.938,62.9721,8.93958e-05
19860,274.985,128.954,62.7223,8.94229e-05
19866,274.901,129.027,62.8925,8.94286e-05
19872,274.883,129.043,62.6429,8.94557e-05
19878,274.799,129.117,62.8131,8.94614e-05
19884,274.781,129.132,62.5635,8.94886e-05
19890,274.697,129.206,62.7336,8.94943e-05
19896,274.679,129.221,62.4841,8.95214e-05
19902,274.595,129.295,62.6542,8.95271e-05
19908,274.578,129.31,62.4047,8.95543e-05
19914,274.493,129.384,62.5748,8.956e-05
19920,274.476,129.4,62.3254,8.95872e-05
19926,274.392,129.473,62.4954,8.95929e-05
19932,274.374,129.489,62.2462,8.96201e-05
19938,274.29,129.562,62.4161,8.96258e-05
19944,274.272,129.578,62.1669,8.9653e-05
19950,274.188,129.651,62.3368,8.96587e-05
19956,274.171,129.667,62.0877,8.96859e-05
19962,274.087,129.74,62.2575,8.96916e-05
19968,274.069,129.756,62.0085,8.97188e-05
19974,273.985,129.829,62.1783,8.97245e-05
19980,273.968,129.845,61.9294,8.97518e-05
19986,273.884,129.918,62.0991,8.97575e-05
19992,273.866,129.933,61.8503,8.97847e-05
19998,273.782,130.007,62.02,8.97904e-05
20004,273.765,130.022,61.7712,8.98177e-05
20010,273.681,130.096,61.9408,8.98234e-05
20016,273.663,130.111,61.6921,8.98507e-05
20022,273.579,130.185,61.8618,8.98564e-05
20028,273.562,130.2,61.6131,8.98837e-05
20034,273.478,130.273,61.7827,8.98894e-05
20040,273.461,130.289,61.5342,8.99167e-05
20046,273.377,130.362,61.7037,8.99224e-05
20052,273.359,130.377,61.4552,8.99497e-05
20058,273.276,130.451,61.6247,8.99554e-05
20064,273.258,130.466,61.3763,8.99827e-05
20070,273.174,130.539,61.5457,8.99884e-05
20076,273.157,130.555,61.2974,9.00157e-05
20082,273.073,130.628,61.4668,9.00214e-05
20088,273.056,130.643,61.2186,9.00488e-05
20094,272.972,130.716,61.3879,9.00545e-05
20100,272.955,130.732,61.1397,9.00818e-05
20106,272.871,130.805,61.309,9.00875e-05
20112,272.854,130.82,61.061,9.01149e-05
20118,272.77,130.893,61.2302,9.01206e-05
20124,272.753,130.909,60.9822,9.0148e-05
20130,272.669,130.982,61.1514,9.01537e-05
20136,272.652,130.997,60.9035,9.01811e-05
20142,272.568,131.07,61.0726,9.01867e-05
20148,272.551,131.085,60.8248,9.02142e-05
20154,272.467,131.159,60.9939,9.02198e-05
20160,272.45,131.174,60.7462,9.02473e-05
20166,272.366,131.247,60.9152,9.0253e-05
20172,272.349,131.262,60.6675,9.02804e-05
20178,272.266,131.335,60.8365,9.02861e-05
20184,272.249,131.35,60.5889,9.03136e-05
20190,272.165,131.423,60.7579,9.03192e-05
20196,272.148,131.439,60.5104,9.03467e-05
20202,272.064,131.512,60.6793,9.03524e-05
20208,272.047,131.527,60.4319,9.03799e-05
20214,271.964,131.6,60.6007,9.03855e-05
20220,271.947,131.615,60.3534,9.0413e-05
20226,271.863,131.688,60.5222,9.04187e-05
20232,271.846,131.703,60.2749,9.04462e-05
20238,271.763,131.776,60.4437,9.04519e-05
20244,271.745,131.791,60.1965,9.04794e-05
20250,271.662,131.864,60.3652,9.0485e-05
20256,271.645,131.879,60.1181,9.05126e-05
20262,271.562,131.952,60.2867,9.05183e-05
20268,271.545,131.967,60.0397,9.05458e-05
20274,271.461,132.04,60.2083,9.05515e-05
20280,271.444,132.055,59.9614,9.05791e-05
20286,271.361,132.128,60.1299,9.05847e-05
20292,271.344,132.143,59.8831,9.06123e-05
20298,271.261,132.216,60.0516,9.06179e-05
20304,271.244,132.231,59.8048,9.06456e-05
20310,271.16,132.304,59.9733,9.06512e-05
20316,271.143,132.319,59.7266,9.06788e-05
20322,271.06,132.392,59.895,9.06844e-05
20328,271.043,132.406,59.6484,9.07121e-05
20334,270.96,132.479,59.8167,9.07177e-05
20340,270.943,132.494,59.5702,9.07454e-05
20346,270.86,132.567,59.7385,9.0751e-05
20352,270.843,132.582,59.4921,9.07787e-05
20358,270.76,132.655,59.6603,9.07843e-05
20364,270.743,132.669,59.414,9.0812e-05
20370,270.66,132.742,59.5822,9.08176e-05
20376,270.643,132.757,59.3359,9.08453e-05
20382,270.56,132.83,59.5041,9.08509e-05
20388,270.543,132.845,59.2579,9.08786e-05
20394,270.46,132.918,59.426,9.08842e-05
20400,270.443,132.932,59.1798,9.0912e-05
20406,270.36,133.005,59.3479,9.09176e-05
20412,270.343,133.02,59.1019,9.09453e-05
20418,270.26,133.093,59.2699,9.09509e-05
20424,270.243,133.107,59.0239,9.09787e-05
20430,270.16,133.18,59.1919,9.09843e-05
20436,270.143,133.195,58.946,9.10121e-05
20442,270.06,133.267,59.1139,9.10177e-05
20448,270.044,133.282,58.8681,9.10455e-05
20454,269.961,133.355,59.036,9.10511e-05
20460,269.944,133.369,58.7903,9.10789e-05
20466,269.861,133.442,58.9581,9.10845e-05
20472,269.844,133.457,58.7124,9.11123e-05
20478,269.761,133.529,58.8802,9.11179e-05
20484,269.745,133.544,58.6347,9.11457e-05
20490,269.662,133.617,58.8024,9.11513e-05
20496,269.645,133.631,58.5569,9.11792e-05
20502,269.562,133.704,58.7246,9.11847e-05
20508,269.546,133.718,58.4792,9.12126e-05
20514,269.463,133.791,58.6468,9.12182e-05
20520,269.446,133.805,58.4015,9.12461e-05
20526,269.363,133.878,58.5691,9.12516e-05
20532,269.347,133.893,58.3238,9.12795e-05
20538,269.264,133.965,58.4914,9.12851e-05
20544,269.248,133.98,58.2462,9.1313e-05
20550,269.165,134.052,58.4137,9.13186e-05
20556,269.148,134.067,58.1686,9.13465e-05
20562,269.065,134.139,58.336,9.1352e-05
20568,269.049,134.154,58.091,9.138e-05
20574,268.966,134.226,58.2584,9.13855e-05
20580,268.95,134.241,58.0135,9.14135e-05
20586,268.867,134.313,58.1808,9.14191e-05
20592,268.85,134.328,57.936,9.14471e-05
20598,268.768,134.4,58.1033,9.14526e-05
20604,268.751,134.414,57.8585,9.14806e-05
20610,268.669,134.487,58.0257,9.14861e-05
20616,268.652,134.501,57.7811,9.15141e-05
20622,268.569,134.574,57.9483,9.15197e-05
20628,268.553,134.588,57.7036,9.15477e-05
20634,268.47,134.661,57.8708,9.15532e-05
20640,268.454,134.675,57.6263,9.15813e-05
20646,268.371,134.747,57.7934,9.15868e-05
20652,268.355,134.762,57.5489,9.16149e-05
20658,268.273,134.834,57.716,9.16204e-05
20664,268.256,134.848,57.4716,9.16485e-05
20670,268.174,134.921,57.6386,9.1654e-05
20676,268.157,134.935,57.3943,9.16821e-05
20682,268.075,135.007,57.5613,9.16876e-05
20688,268.059,135.021,57.3171,9.17157e-05
20694,267.976,135.094,57.484,9.17212e-05
20700,267.96,135.108,57.2398,9.17493e-05
20706,267.877,135.18,57.4067,9.17548e-05
20712,267.861,135.195,57.1626,9.1783e-05
20718,267.779,135.267,57.3294,9.17885e-05
20724,267.762,135.281,57.0855,9.18166e-05
